SOURCE_NODE_ID,TARGET_NODE_ID,SOURCE_PSGC,TARGET_PSGC,SOURCE_BARANGAY,TARGET_BARANGAY,DISTANCE_KM,EDGE_TYPE
184,193,1206317001,1206317011,Acmonan,Miasong,9.192577057738687,QUEEN_CONTIGUITY
184,195,1206317001,1206317013,Acmonan,Poblacion,5.072801709545473,QUEEN_CONTIGUITY
184,196,1206317001,1206317014,Acmonan,Polonuling,8.846094299761388,QUEEN_CONTIGUITY
185,187,1206317002,1206317004,Bololmala,Cebuano,3.424745362744411,QUEEN_CONTIGUITY
185,188,1206317002,1206317005,Bololmala,Crossing Rubber,3.0765232494573365,QUEEN_CONTIGUITY
185,194,1206317002,1206317012,Bololmala,Palian,2.8901553578604426,QUEEN_CONTIGUITY
186,188,1206317003,1206317005,Bunao,Crossing Rubber,5.102939740833619,QUEEN_CONTIGUITY
186,190,1206317003,1206317007,Bunao,Kalkam,2.5539141833916306,QUEEN_CONTIGUITY
186,192,1206317003,1206317010,Bunao,Lunen,4.525926721590744,QUEEN_CONTIGUITY
186,195,1206317003,1206317013,Bunao,Poblacion,2.8863373607506597,QUEEN_CONTIGUITY
186,196,1206317003,1206317014,Bunao,Polonuling,5.195252567572382,QUEEN_CONTIGUITY
187,188,1206317004,1206317005,Cebuano,Crossing Rubber,4.558531451445931,QUEEN_CONTIGUITY
187,191,1206317004,1206317009,Cebuano,Linan,4.845162095958552,QUEEN_CONTIGUITY
187,193,1206317004,1206317011,Cebuano,Miasong,11.230152174591803,QUEEN_CONTIGUITY
187,195,1206317004,1206317013,Cebuano,Poblacion,5.439437879804607,QUEEN_CONTIGUITY
188,190,1206317005,1206317007,Crossing Rubber,Kalkam,3.726586448072819,QUEEN_CONTIGUITY
188,192,1206317005,1206317010,Crossing Rubber,Lunen,5.332186677109852,QUEEN_CONTIGUITY
188,194,1206317005,1206317012,Crossing Rubber,Palian,3.1277718448802205,QUEEN_CONTIGUITY
188,195,1206317005,1206317013,Crossing Rubber,Poblacion,4.603665234664084,QUEEN_CONTIGUITY
189,193,1206317006,1206317011,Kablon,Miasong,10.812638692927695,QUEEN_CONTIGUITY
189,195,1206317006,1206317013,Kablon,Poblacion,5.803155671915472,QUEEN_CONTIGUITY
189,196,1206317006,1206317014,Kablon,Polonuling,7.092168766317781,QUEEN_CONTIGUITY
190,192,1206317007,1206317010,Kalkam,Lunen,2.3833823884534087,QUEEN_CONTIGUITY
191,193,1206317009,1206317011,Linan,Miasong,6.97232674708199,QUEEN_CONTIGUITY
191,195,1206317009,1206317013,Linan,Poblacion,7.084680422764196,QUEEN_CONTIGUITY
192,194,1206317010,1206317012,Lunen,Palian,6.524374887108254,QUEEN_CONTIGUITY
192,198,1206317010,1206317016,Lunen,Tubeng,3.8046945367929834,QUEEN_CONTIGUITY
194,198,1206317012,1206317016,Palian,Tubeng,4.601508711106059,QUEEN_CONTIGUITY
195,196,1206317013,1206317014,Poblacion,Polonuling,6.218123126251754,QUEEN_CONTIGUITY
196,197,1206317014,1206317015,Polonuling,Simbo,2.8372909323665443,QUEEN_CONTIGUITY
