DATE,MUNICIPALITY,MUNICIPALITY_CODE,POSTERIOR_MEAN_CASES,LOWER_CREDIBLE_CASES,UPPER_CREDIBLE_CASES,MEAN_OUTBREAK_PROBABILITY,MAX_OUTBREAK_PROBABILITY,LOW_ALERT_COUNT,MODERATE_ALERT_COUNT,HIGH_ALERT_COUNT,CRITICAL_ALERT_COUNT,AUTOMATIC_OUTBREAK_ALERT_COUNT,INDIVIDUAL_OUTBREAK_ALERT_COUNT,PROBABILISTIC_OUTBREAK_ALERT_COUNT,RED_CLUSTER_OUTBREAK_ALERT_COUNT,RED_CLUSTER_LIKELY_ORIGIN_COUNT,RED_CASE_ZONE_COUNT,NEW_AUTOMATIC_OUTBREAK_ONSET_COUNT,NEW_HIGH_RISK_ONSET_COUNT,MEAN_HOTSPOT_Z_SCORE,MAX_HOTSPOT_Z_SCORE,BARANGAY_COUNT,CALIBRATED_BARANGAY_COUNT
2043-10-01,Surallah,1206313000,42.256000,0.000000,141.650000,0.209647,0.332000,15,2,0,0,8,0,0,8,1,9,5,0,2.660463,3.661583,17,17
2043-10-01,T'Boli,1206316000,30.700000,0.000000,122.325000,0.273600,0.388000,19,6,0,0,0,0,0,0,0,0,0,0,-0.111584,1.333249,25,25
2043-10-01,Tampakan,1206314000,16.484000,0.000000,65.775000,0.175714,0.244000,14,0,0,0,0,0,0,0,0,0,0,0,-0.541103,0.079095,14,14
2043-10-01,Tantangan,1206315000,4.628000,0.000000,28.775000,0.088000,0.216000,13,0,0,0,0,0,0,0,0,0,0,0,-2.306499,-1.545184,13,13
2043-10-01,Tupi,1206317000,17.840000,0.000000,69.325000,0.031467,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,0.099629,2.107583,15,15
2043-11-01,Banga,1206302000,31.108000,0.000000,114.325000,0.219636,0.304000,21,1,0,0,0,0,0,0,0,0,0,0,0.369728,2.481409,22,22
2043-11-01,City of Koronadal,1206306000,9.088000,0.000000,57.100000,0.065185,0.124000,27,0,0,0,0,0,0,0,0,0,0,0,-2.666515,-1.394443,27,27
2043-11-01,Lake Sebu,1206319000,20.832000,0.000000,83.875000,0.258526,0.348000,16,3,0,0,0,0,0,0,0,0,0,0,-0.231397,2.105213,19,19
2043-11-01,Norala,1206311000,16.140000,0.000000,64.325000,0.129714,0.188000,14,0,0,0,0,0,0,0,0,0,0,0,-0.421898,0.152271,14,14
2043-11-01,Polomolok,1206312000,57.812000,0.000000,196.875000,0.335304,0.464000,8,15,0,0,7,0,0,7,1,7,0,0,3.330970,7.068750,23,23
2043-11-01,Santo Niño,1206318000,12.628000,0.000000,50.325000,0.176400,0.248000,10,0,0,0,0,0,0,0,0,0,0,0,-0.082665,0.379307,10,10
2043-11-01,Surallah,1206313000,43.468000,0.000000,147.650000,0.216941,0.284000,17,0,0,0,0,0,0,0,0,8,0,0,2.705085,3.806061,17,17
2043-11-01,T'Boli,1206316000,30.944000,0.000000,122.100000,0.277120,0.404000,14,11,0,0,0,0,0,0,0,0,0,0,-0.104503,1.222146,25,25
2043-11-01,Tampakan,1206314000,15.880000,0.000000,65.325000,0.162857,0.284000,14,0,0,0,0,0,0,0,0,0,0,0,-0.663486,-0.076562,14,14
2043-11-01,Tantangan,1206315000,4.620000,0.000000,29.550000,0.087692,0.156000,13,0,0,0,0,0,0,0,0,0,0,0,-2.225995,-1.416627,13,13
2043-11-01,Tupi,1206317000,17.704000,0.000000,69.325000,0.026933,0.136000,15,0,0,0,0,0,0,0,0,1,0,0,0.052099,2.013430,15,15
2043-12-01,Banga,1206302000,30.744000,0.000000,119.425000,0.216545,0.316000,20,2,0,0,0,0,0,0,0,0,0,0,0.299058,2.403111,22,22
2043-12-01,City of Koronadal,1206306000,8.872000,0.000000,55.550000,0.063704,0.128000,27,0,0,0,0,0,0,0,0,0,0,0,-2.705606,-1.488260,27,27
2043-12-01,Lake Sebu,1206319000,21.244000,0.000000,87.000000,0.260842,0.384000,16,3,0,0,0,0,0,0,0,0,0,0,-0.200093,1.986012,19,19
2043-12-01,Norala,1206311000,17.036000,0.000000,66.550000,0.140857,0.192000,14,0,0,0,0,0,0,0,0,0,0,0,-0.282941,0.115192,14,14
2043-12-01,Polomolok,1206312000,58.092000,0.000000,196.425000,0.333739,0.456000,8,15,0,0,9,0,0,9,1,9,3,0,3.408036,7.178108,23,23
2043-12-01,Santo Niño,1206318000,12.708000,0.000000,47.775000,0.189200,0.260000,10,0,0,0,0,0,0,0,0,0,0,0,-0.017917,0.198178,10,10
2043-12-01,Surallah,1206313000,42.592000,0.000000,148.425000,0.207059,0.292000,17,0,0,0,11,0,0,11,1,11,11,0,2.624395,3.560733,17,17
2043-12-01,T'Boli,1206316000,30.628000,0.000000,122.875000,0.278560,0.392000,17,8,0,0,0,0,0,0,0,0,0,0,-0.146313,1.332222,25,25
2043-12-01,Tampakan,1206314000,15.280000,0.000000,60.550000,0.161714,0.288000,14,0,0,0,0,0,0,0,0,0,0,0,-0.735790,-0.288945,14,14
2043-12-01,Tantangan,1206315000,4.620000,0.000000,28.325000,0.090462,0.192000,13,0,0,0,0,0,0,0,0,0,0,0,-2.261678,-1.562314,13,13
2043-12-01,Tupi,1206317000,17.840000,0.000000,72.000000,0.034667,0.144000,15,0,0,0,0,0,0,0,0,1,0,0,0.082949,2.274648,15,15
2044-01-01,Banga,1206302000,30.432000,0.000000,112.650000,0.211273,0.304000,20,2,0,0,0,0,0,0,0,0,0,0,0.325055,2.261239,22,22
2044-01-01,City of Koronadal,1206306000,8.456000,0.000000,52.775000,0.060296,0.140000,27,0,0,0,0,0,0,0,0,0,0,0,-2.865568,-1.302611,27,27
2044-01-01,Lake Sebu,1206319000,21.500000,0.000000,86.550000,0.259368,0.348000,14,5,0,0,0,0,0,0,0,1,0,0,-0.178150,1.757539,19,19
2044-01-01,Norala,1206311000,16.676000,0.000000,64.325000,0.136000,0.184000,14,0,0,0,0,0,0,0,0,0,0,0,-0.350856,-0.010813,14,14
2044-01-01,Polomolok,1206312000,55.192000,0.000000,191.650000,0.313913,0.424000,10,13,0,0,9,0,0,9,1,9,1,0,3.546466,7.320289,23,23
2044-01-01,Santo Niño,1206318000,11.972000,0.000000,45.550000,0.171600,0.292000,10,0,0,0,0,0,0,0,0,0,0,0,-0.128246,0.095736,10,10
2044-01-01,Surallah,1206313000,36.792000,0.000000,132.325000,0.164471,0.216000,17,0,0,0,5,0,0,5,1,7,0,0,2.297797,3.202485,17,17
2044-01-01,T'Boli,1206316000,31.156000,0.000000,119.100000,0.279680,0.420000,17,8,0,0,0,0,0,0,0,0,0,0,0.017207,1.590764,25,25
2044-01-01,Tampakan,1206314000,18.084000,0.000000,70.775000,0.197714,0.308000,13,1,0,0,0,0,0,0,0,0,0,0,-0.186337,0.465979,14,14
2044-01-01,Tantangan,1206315000,4.300000,0.000000,27.775000,0.078462,0.164000,13,0,0,0,0,0,0,0,0,0,0,0,-2.455118,-1.746724,13,13
2044-01-01,Tupi,1206317000,17.276000,0.000000,67.550000,0.025600,0.096000,15,0,0,0,0,0,0,0,0,1,0,0,0.126735,2.340972,15,15
2044-02-01,Banga,1206302000,29.460000,0.000000,113.325000,0.204545,0.372000,20,2,0,0,0,0,0,0,0,0,0,0,0.178508,2.257349,22,22
2044-02-01,City of Koronadal,1206306000,8.648000,0.000000,52.550000,0.062667,0.120000,27,0,0,0,0,0,0,0,0,0,0,0,-2.811299,-1.518464,27,27
2044-02-01,Lake Sebu,1206319000,21.900000,0.000000,88.325000,0.274526,0.372000,13,6,0,0,0,0,0,0,0,0,0,0,-0.127326,1.665462,19,19
2044-02-01,Norala,1206311000,16.420000,0.000000,62.550000,0.136000,0.180000,14,0,0,0,0,0,0,0,0,0,0,0,-0.342338,0.044617,14,14
2044-02-01,Polomolok,1206312000,55.428000,0.000000,193.875000,0.314087,0.452000,9,14,0,0,7,0,0,7,1,8,0,0,3.427742,7.164233,23,23
2044-02-01,Santo Niño,1206318000,12.040000,0.000000,45.550000,0.184000,0.328000,9,1,0,0,0,0,0,0,0,0,0,0,-0.155935,0.014312,10,10
2044-02-01,Surallah,1206313000,36.812000,0.000000,124.100000,0.167294,0.220000,17,0,0,0,0,0,0,0,0,5,0,0,2.088153,3.027243,17,17
2044-02-01,T'Boli,1206316000,31.548000,0.000000,123.425000,0.285440,0.412000,15,10,0,0,0,0,0,0,0,0,0,0,0.044757,1.541391,25,25
2044-02-01,Tampakan,1206314000,18.680000,0.000000,73.325000,0.212000,0.328000,13,1,0,0,0,0,0,0,0,0,0,0,-0.080168,0.580058,14,14
2044-02-01,Tantangan,1206315000,4.248000,0.000000,23.550000,0.079385,0.168000,13,0,0,0,0,0,0,0,0,0,0,0,-2.388258,-1.626040,13,13
2044-02-01,Tupi,1206317000,17.884000,0.000000,69.325000,0.029600,0.172000,15,0,0,0,0,0,0,0,0,1,0,0,0.215697,2.316466,15,15
2044-03-01,Banga,1206302000,29.592000,0.000000,114.650000,0.206727,0.332000,21,1,0,0,0,0,0,0,0,0,0,0,0.228980,2.161752,22,22
2044-03-01,City of Koronadal,1206306000,8.948000,0.000000,51.325000,0.064741,0.152000,27,0,0,0,0,0,0,0,0,0,0,0,-2.900939,-1.409526,27,27
2044-03-01,Lake Sebu,1206319000,22.172000,0.000000,88.325000,0.276421,0.396000,12,7,0,0,0,0,0,0,0,0,0,0,-0.064854,1.988457,19,19
2044-03-01,Norala,1206311000,16.580000,0.000000,66.550000,0.138000,0.208000,14,0,0,0,0,0,0,0,0,0,0,0,-0.372303,-0.004306,14,14
2044-03-01,Polomolok,1206312000,54.836000,0.000000,196.425000,0.314783,0.420000,11,12,0,0,10,0,0,10,1,10,3,0,3.439146,6.973592,23,23
2044-03-01,Santo Niño,1206318000,12.060000,0.000000,48.550000,0.168000,0.260000,10,0,0,0,0,0,0,0,0,0,0,0,-0.191362,0.075746,10,10
2044-03-01,Surallah,1206313000,38.084000,0.000000,131.100000,0.176941,0.284000,17,0,0,0,10,0,0,10,1,10,10,0,2.350555,3.423675,17,17
2044-03-01,T'Boli,1206316000,31.724000,0.000000,120.775000,0.284960,0.388000,14,11,0,0,0,0,0,0,0,0,0,0,0.070718,1.360901,25,25
2044-03-01,Tampakan,1206314000,18.604000,0.000000,70.000000,0.207143,0.324000,11,3,0,0,0,0,0,0,0,0,0,0,-0.095466,0.687151,14,14
2044-03-01,Tantangan,1206315000,4.424000,0.000000,25.775000,0.080000,0.132000,13,0,0,0,0,0,0,0,0,0,0,0,-2.499469,-1.690785,13,13
2044-03-01,Tupi,1206317000,17.520000,0.000000,68.775000,0.026133,0.112000,15,0,0,0,0,0,0,0,0,1,0,0,0.177128,2.421612,15,15
2044-04-01,Banga,1206302000,30.196000,0.000000,115.875000,0.212000,0.320000,19,3,0,0,0,0,0,0,0,0,0,0,0.250797,1.920677,22,22
2044-04-01,City of Koronadal,1206306000,8.660000,0.000000,54.100000,0.065333,0.136000,27,0,0,0,0,0,0,0,0,0,0,0,-2.921070,-1.553469,27,27
2044-04-01,Lake Sebu,1206319000,22.016000,0.000000,86.775000,0.280632,0.400000,11,8,0,0,0,0,0,0,0,0,0,0,-0.089097,1.940416,19,19
2044-04-01,Norala,1206311000,16.708000,0.000000,66.550000,0.142571,0.216000,14,0,0,0,0,0,0,0,0,0,0,0,-0.371739,0.212707,14,14
2044-04-01,Polomolok,1206312000,55.040000,0.000000,188.200000,0.308000,0.412000,10,13,0,0,8,0,0,8,1,9,0,0,3.419060,7.107345,23,23
2044-04-01,Santo Niño,1206318000,12.496000,0.000000,48.775000,0.180800,0.300000,9,1,0,0,0,0,0,0,0,0,0,0,-0.085005,0.111082,10,10
2044-04-01,Surallah,1206313000,38.368000,0.000000,137.650000,0.178118,0.232000,17,0,0,0,6,0,0,6,1,7,0,0,2.335594,3.147160,17,17
2044-04-01,T'Boli,1206316000,32.496000,0.000000,127.875000,0.296480,0.400000,13,12,0,0,0,0,0,0,0,0,0,0,0.119350,1.523351,25,25
2044-04-01,Tampakan,1206314000,18.352000,0.000000,72.550000,0.201143,0.324000,11,3,0,0,0,0,0,0,0,0,0,0,-0.185706,0.486187,14,14
2044-04-01,Tantangan,1206315000,4.452000,0.000000,27.550000,0.080308,0.148000,13,0,0,0,0,0,0,0,0,0,0,0,-2.480413,-1.698535,13,13
2044-04-01,Tupi,1206317000,17.804000,0.000000,68.775000,0.026667,0.108000,15,0,0,0,0,0,0,0,0,1,0,0,0.136269,2.249814,15,15
2044-05-01,Banga,1206302000,29.576000,0.000000,115.100000,0.202182,0.268000,22,0,0,0,0,0,0,0,0,0,0,0,0.201770,2.073921,22,22
2044-05-01,City of Koronadal,1206306000,8.752000,0.000000,58.325000,0.062222,0.164000,27,0,0,0,0,0,0,0,0,0,0,0,-2.804743,-1.520032,27,27
2044-05-01,Lake Sebu,1206319000,21.188000,0.000000,86.100000,0.261053,0.348000,14,5,0,0,0,0,0,0,0,0,0,0,-0.205862,1.716132,19,19
2044-05-01,Norala,1206311000,15.880000,0.000000,64.100000,0.127714,0.184000,14,0,0,0,0,0,0,0,0,0,0,0,-0.389707,0.315447,14,14
2044-05-01,Polomolok,1206312000,56.316000,0.000000,199.200000,0.318783,0.408000,10,13,0,0,10,0,0,10,1,10,2,0,3.540577,7.390631,23,23
2044-05-01,Santo Niño,1206318000,12.372000,0.000000,48.100000,0.184000,0.312000,9,1,0,0,0,0,0,0,0,0,0,0,-0.098535,0.241720,10,10
2044-05-01,Surallah,1206313000,37.992000,0.000000,134.100000,0.178118,0.236000,17,0,0,0,8,0,0,8,1,9,2,0,2.254780,3.118605,17,17
2044-05-01,T'Boli,1206316000,31.072000,0.000000,121.550000,0.286720,0.384000,14,11,0,0,0,0,0,0,0,0,0,0,0.035700,1.204000,25,25
2044-05-01,Tampakan,1206314000,17.796000,0.000000,70.650000,0.194286,0.316000,13,1,0,0,0,0,0,0,0,0,0,0,-0.218384,0.318794,14,14
2044-05-01,Tantangan,1206315000,4.568000,0.000000,27.775000,0.084000,0.164000,13,0,0,0,0,0,0,0,0,0,0,0,-2.372600,-1.738671,13,13
2044-05-01,Tupi,1206317000,17.820000,0.000000,71.325000,0.029867,0.116000,15,0,0,0,0,0,0,0,0,1,0,0,0.175118,2.134310,15,15
2044-06-01,Banga,1206302000,30.212000,0.000000,115.550000,0.213636,0.320000,19,3,0,0,0,0,0,0,0,0,0,0,0.291417,2.134522,22,22
2044-06-01,City of Koronadal,1206306000,9.020000,0.000000,55.775000,0.069778,0.200000,27,0,0,0,0,0,0,0,0,0,0,0,-2.790717,-1.300535,27,27
2044-06-01,Lake Sebu,1206319000,21.424000,0.000000,85.325000,0.269895,0.356000,13,6,0,0,0,0,0,0,0,1,0,0,-0.212910,1.806766,19,19
2044-06-01,Norala,1206311000,16.628000,0.000000,62.650000,0.140000,0.188000,14,0,0,0,0,0,0,0,0,0,0,0,-0.296947,0.334658,14,14
2044-06-01,Polomolok,1206312000,55.868000,0.000000,188.650000,0.317391,0.420000,10,13,0,0,11,0,0,11,1,11,1,0,3.459348,7.350937,23,23
2044-06-01,Santo Niño,1206318000,12.472000,0.000000,48.000000,0.170400,0.284000,10,0,0,0,0,0,0,0,0,0,0,0,-0.063178,0.246882,10,10
2044-06-01,Surallah,1206313000,38.048000,0.000000,135.200000,0.172471,0.264000,17,0,0,0,6,0,0,6,1,7,1,0,2.295230,3.156412,17,17
2044-06-01,T'Boli,1206316000,31.184000,0.000000,124.975000,0.281600,0.372000,13,12,0,0,0,0,0,0,0,0,0,0,0.012601,1.234279,25,25
2044-06-01,Tampakan,1206314000,17.512000,0.000000,69.875000,0.196857,0.312000,13,1,0,0,0,0,0,0,0,0,0,0,-0.307538,0.180674,14,14
2044-06-01,Tantangan,1206315000,4.432000,0.000000,26.775000,0.077538,0.120000,13,0,0,0,0,0,0,0,0,0,0,0,-2.397061,-1.652326,13,13
2044-06-01,Tupi,1206317000,17.476000,0.000000,65.775000,0.030400,0.184000,15,0,0,0,0,0,0,0,0,1,0,0,0.089989,1.992012,15,15
2044-07-01,Banga,1206302000,30.732000,0.000000,117.650000,0.214182,0.328000,19,3,0,0,0,0,0,0,0,0,0,0,0.313941,2.185854,22,22
2044-07-01,City of Koronadal,1206306000,8.892000,0.000000,55.100000,0.062370,0.124000,27,0,0,0,0,0,0,0,0,0,0,0,-2.806628,-1.481150,27,27
2044-07-01,Lake Sebu,1206319000,21.836000,0.000000,89.650000,0.278316,0.352000,11,8,0,0,0,0,0,0,0,0,0,0,-0.122728,1.978727,19,19
2044-07-01,Norala,1206311000,16.544000,0.000000,65.550000,0.141143,0.192000,14,0,0,0,0,0,0,0,0,0,0,0,-0.325944,0.329879,14,14
2044-07-01,Polomolok,1206312000,56.220000,0.000000,196.425000,0.317739,0.404000,9,14,0,0,9,0,0,9,1,9,0,0,3.484513,7.291281,23,23
2044-07-01,Santo Niño,1206318000,12.624000,0.000000,48.550000,0.184400,0.264000,10,0,0,0,0,0,0,0,0,0,0,0,0.001821,0.420229,10,10
2044-07-01,Surallah,1206313000,39.060000,0.000000,133.875000,0.182824,0.248000,17,0,0,0,6,0,0,6,1,6,1,0,2.337627,3.458876,17,17
2044-07-01,T'Boli,1206316000,30.736000,0.000000,120.550000,0.280800,0.352000,16,9,0,0,0,0,0,0,0,0,0,0,-0.088290,1.392922,25,25
2044-07-01,Tampakan,1206314000,17.392000,0.000000,66.550000,0.190000,0.340000,13,1,0,0,0,0,0,0,0,0,0,0,-0.373996,0.274441,14,14
2044-07-01,Tantangan,1206315000,4.504000,0.000000,28.775000,0.088308,0.160000,13,0,0,0,0,0,0,0,0,0,0,0,-2.382904,-1.726638,13,13
2044-07-01,Tupi,1206317000,17.956000,0.000000,70.550000,0.027467,0.116000,15,0,0,0,0,0,0,0,0,1,0,0,0.141128,2.209496,15,15
2044-08-01,Banga,1206302000,30.964000,0.000000,120.200000,0.219273,0.320000,19,3,0,0,0,0,0,0,0,0,0,0,0.313456,2.394106,22,22
2044-08-01,City of Koronadal,1206306000,8.680000,0.000000,54.100000,0.062667,0.144000,27,0,0,0,0,0,0,0,0,0,0,0,-2.840899,-1.356763,27,27
2044-08-01,Lake Sebu,1206319000,22.080000,0.000000,86.325000,0.278105,0.392000,14,5,0,0,0,0,0,0,0,0,0,0,-0.130414,2.015000,19,19
2044-08-01,Norala,1206311000,16.352000,0.000000,65.875000,0.131429,0.184000,14,0,0,0,0,0,0,0,0,0,0,0,-0.435247,-0.004804,14,14
2044-08-01,Polomolok,1206312000,56.964000,0.000000,198.325000,0.327478,0.424000,9,14,0,0,8,0,0,8,1,9,1,0,3.453482,7.280399,23,23
2044-08-01,Santo Niño,1206318000,12.572000,0.000000,48.775000,0.182000,0.288000,10,0,0,0,0,0,0,0,0,0,0,0,-0.034516,0.255759,10,10
2044-08-01,Surallah,1206313000,40.756000,0.000000,144.875000,0.197176,0.280000,17,0,0,0,10,0,0,10,1,10,5,0,2.568672,3.682089,17,17
2044-08-01,T'Boli,1206316000,31.248000,0.000000,122.550000,0.282400,0.404000,15,10,0,0,0,0,0,0,0,0,0,0,-0.010730,1.461801,25,25
2044-08-01,Tampakan,1206314000,17.104000,0.000000,70.100000,0.183429,0.276000,14,0,0,0,0,0,0,0,0,0,0,0,-0.429707,0.222340,14,14
2044-08-01,Tantangan,1206315000,4.588000,0.000000,29.000000,0.087692,0.152000,13,0,0,0,0,0,0,0,0,0,0,0,-2.379525,-1.540219,13,13
2044-08-01,Tupi,1206317000,17.184000,0.000000,67.100000,0.026933,0.100000,15,0,0,0,0,0,0,0,0,1,0,0,0.015204,2.176252,15,15
2044-09-01,Banga,1206302000,30.576000,0.000000,116.650000,0.218727,0.324000,21,1,0,0,0,0,0,0,0,0,0,0,0.375455,2.866417,22,22
2044-09-01,City of Koronadal,1206306000,8.752000,0.000000,55.325000,0.058815,0.132000,27,0,0,0,0,0,0,0,0,0,0,0,-2.874903,-1.395311,27,27
2044-09-01,Lake Sebu,1206319000,20.804000,0.000000,83.000000,0.259158,0.340000,15,4,0,0,0,0,0,0,0,0,0,0,-0.201987,2.171941,19,19
2044-09-01,Norala,1206311000,16.020000,0.000000,63.550000,0.127143,0.172000,14,0,0,0,0,0,0,0,0,0,0,0,-0.422953,0.120386,14,14
2044-09-01,Polomolok,1206312000,56.700000,0.000000,203.100000,0.327826,0.436000,8,15,0,0,9,0,0,9,1,9,2,0,3.538145,6.950116,23,23
2044-09-01,Santo Niño,1206318000,12.400000,0.000000,53.325000,0.176800,0.244000,10,0,0,0,0,0,0,0,0,0,0,0,-0.084805,0.191790,10,10
2044-09-01,Surallah,1206313000,41.560000,0.000000,144.650000,0.196471,0.284000,17,0,0,0,11,0,0,11,1,11,2,0,2.816648,4.193749,17,17
2044-09-01,T'Boli,1206316000,29.916000,0.000000,115.650000,0.272160,0.344000,15,10,0,0,0,0,0,0,0,0,0,0,-0.117397,1.500902,25,25
2044-09-01,Tampakan,1206314000,16.624000,0.000000,65.775000,0.174571,0.288000,14,0,0,0,0,0,0,0,0,0,0,0,-0.482321,0.136734,14,14
2044-09-01,Tantangan,1206315000,4.396000,0.000000,25.775000,0.079385,0.132000,13,0,0,0,0,0,0,0,0,0,0,0,-2.414707,-1.662109,13,13
2044-09-01,Tupi,1206317000,17.236000,0.000000,67.650000,0.031733,0.136000,15,0,0,0,0,0,0,0,0,1,0,0,0.011980,2.136131,15,15
2044-10-01,Banga,1206302000,31.464000,0.000000,121.100000,0.222727,0.332000,18,4,0,0,0,0,0,0,0,0,0,0,0.363054,2.291756,22,22
2044-10-01,City of Koronadal,1206306000,9.200000,0.000000,55.325000,0.068000,0.180000,27,0,0,0,0,0,0,0,0,0,0,0,-2.762140,-1.475310,27,27
2044-10-01,Lake Sebu,1206319000,20.928000,0.000000,82.100000,0.270316,0.328000,12,7,0,0,0,0,0,0,0,0,0,0,-0.228819,2.087869,19,19
2044-10-01,Norala,1206311000,16.484000,0.000000,68.100000,0.136857,0.200000,14,0,0,0,0,0,0,0,0,0,0,0,-0.352548,0.219668,14,14
2044-10-01,Polomolok,1206312000,57.752000,0.000000,197.200000,0.331478,0.460000,6,17,0,0,10,0,0,10,1,10,1,0,3.482128,7.266967,23,23
2044-10-01,Santo Niño,1206318000,13.228000,0.000000,48.775000,0.195600,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,0.036185,0.290982,10,10
2044-10-01,Surallah,1206313000,41.188000,0.000000,144.650000,0.198353,0.300000,16,1,0,0,7,0,0,7,1,9,1,0,2.494659,3.345029,17,17
2044-10-01,T'Boli,1206316000,30.656000,0.000000,123.200000,0.275360,0.364000,14,11,0,0,0,0,0,0,0,0,0,0,-0.102405,1.468664,25,25
2044-10-01,Tampakan,1206314000,16.180000,0.000000,64.550000,0.173429,0.256000,14,0,0,0,0,0,0,0,0,0,0,0,-0.608332,-0.132727,14,14
2044-10-01,Tantangan,1206315000,4.508000,0.000000,27.325000,0.084308,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.334701,-1.581610,13,13
2044-10-01,Tupi,1206317000,17.912000,0.000000,71.325000,0.032533,0.176000,15,0,0,0,0,0,0,0,0,1,0,0,0.134059,2.151315,15,15
2044-11-01,Banga,1206302000,31.672000,0.000000,120.325000,0.224545,0.340000,20,2,0,0,0,0,0,0,0,0,0,0,0.398133,2.520670,22,22
2044-11-01,City of Koronadal,1206306000,9.152000,0.000000,54.550000,0.066222,0.140000,27,0,0,0,0,0,0,0,0,0,0,0,-2.813221,-1.395201,27,27
2044-11-01,Lake Sebu,1206319000,20.856000,0.000000,83.875000,0.262526,0.372000,13,6,0,0,0,0,0,0,0,0,0,0,-0.293354,2.062432,19,19
2044-11-01,Norala,1206311000,17.412000,0.000000,74.425000,0.150000,0.196000,14,0,0,0,0,0,0,0,0,0,0,0,-0.238424,0.122851,14,14
2044-11-01,Polomolok,1206312000,57.032000,0.000000,196.550000,0.332522,0.440000,7,16,0,0,9,0,0,9,1,9,0,0,3.373672,6.908283,23,23
2044-11-01,Santo Niño,1206318000,13.092000,0.000000,47.775000,0.196000,0.288000,10,0,0,0,0,0,0,0,0,0,0,0,0.021783,0.343398,10,10
2044-11-01,Surallah,1206313000,42.332000,0.000000,148.650000,0.210353,0.316000,16,1,0,0,9,0,0,9,1,11,2,0,2.733998,3.910014,17,17
2044-11-01,T'Boli,1206316000,31.244000,0.000000,122.100000,0.283840,0.440000,15,10,0,0,0,0,0,0,0,0,0,0,-0.065535,1.540260,25,25
2044-11-01,Tampakan,1206314000,15.844000,0.000000,65.550000,0.164000,0.260000,14,0,0,0,0,0,0,0,0,0,0,0,-0.676886,-0.146277,14,14
2044-11-01,Tantangan,1206315000,4.580000,0.000000,25.775000,0.088615,0.160000,13,0,0,0,0,0,0,0,0,0,0,0,-2.356198,-1.561419,13,13
2044-11-01,Tupi,1206317000,17.704000,0.000000,74.100000,0.036533,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,0.007620,2.027781,15,15
2044-12-01,Banga,1206302000,32.104000,0.000000,122.875000,0.228364,0.332000,20,2,0,0,0,0,0,0,0,0,0,0,0.418818,2.469196,22,22
2044-12-01,City of Koronadal,1206306000,8.996000,0.000000,55.775000,0.063407,0.148000,27,0,0,0,0,0,0,0,0,0,0,0,-2.680060,-1.477791,27,27
2044-12-01,Lake Sebu,1206319000,20.740000,0.000000,87.550000,0.250947,0.348000,13,6,0,0,0,0,0,0,0,0,0,0,-0.298791,2.233671,19,19
2044-12-01,Norala,1206311000,17.012000,0.000000,67.325000,0.145143,0.188000,14,0,0,0,0,0,0,0,0,0,0,0,-0.316698,0.130780,14,14
2044-12-01,Polomolok,1206312000,58.748000,0.000000,200.425000,0.332348,0.440000,7,16,0,0,9,0,0,9,1,9,0,0,3.414540,7.016029,23,23
2044-12-01,Santo Niño,1206318000,12.820000,0.000000,50.550000,0.191200,0.320000,9,1,0,0,0,0,0,0,0,0,0,0,-0.043190,0.300443,10,10
2044-12-01,Surallah,1206313000,43.968000,0.000000,151.425000,0.212941,0.284000,17,0,0,0,8,0,0,8,1,10,0,0,2.760038,3.787647,17,17
2044-12-01,T'Boli,1206316000,30.712000,0.000000,120.325000,0.284320,0.444000,12,13,0,0,0,0,0,0,0,0,0,0,-0.115745,1.557580,25,25
2044-12-01,Tampakan,1206314000,14.876000,0.000000,62.775000,0.148286,0.240000,14,0,0,0,0,0,0,0,0,0,0,0,-0.873337,-0.413900,14,14
2044-12-01,Tantangan,1206315000,4.660000,0.000000,27.100000,0.084308,0.176000,13,0,0,0,0,0,0,0,0,0,0,0,-2.246377,-1.467149,13,13
2044-12-01,Tupi,1206317000,17.616000,0.000000,68.875000,0.034667,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,-0.019519,2.088839,15,15
2045-01-01,Banga,1206302000,30.192000,0.000000,119.100000,0.214545,0.316000,20,2,0,0,0,0,0,0,0,0,0,0,0.212233,2.179178,22,22
2045-01-01,City of Koronadal,1206306000,8.920000,0.000000,54.325000,0.068000,0.144000,27,0,0,0,0,0,0,0,0,0,0,0,-2.831826,-1.511113,27,27
2045-01-01,Lake Sebu,1206319000,22.152000,0.000000,90.550000,0.280211,0.372000,11,8,0,0,0,0,0,0,0,0,0,0,-0.067268,2.211636,19,19
2045-01-01,Norala,1206311000,16.232000,0.000000,65.550000,0.130286,0.184000,14,0,0,0,0,0,0,0,0,0,0,0,-0.376258,0.071989,14,14
2045-01-01,Polomolok,1206312000,54.968000,0.000000,187.775000,0.311652,0.456000,9,14,0,0,6,0,0,6,1,7,0,0,3.351357,6.974623,23,23
2045-01-01,Santo Niño,1206318000,12.104000,0.000000,48.550000,0.172000,0.260000,10,0,0,0,0,0,0,0,0,0,0,0,-0.161441,0.091073,10,10
